grupedad	codmuer	critred1011
NEONATAL	Q642	REDUCIBLE EN EL RECIEN NACIDO POR TRATAMIENTO CLINICO Y QUIRURGICO
NEONATAL	Q643	REDUCIBLE EN EL RECIEN NACIDO POR TRATAMIENTO CLINICO Y QUIRURGICO
NEONATAL	Q644	REDUCIBLE EN EL RECIEN NACIDO POR TRATAMIENTO CLINICO Y QUIRURGICO
NEONATAL	Q646	REDUCIBLE EN EL RECIEN NACIDO POR TRATAMIENTO CLINICO Y QUIRURGICO
NEONATAL	Q647	REDUCIBLE EN EL RECIEN NACIDO POR TRATAMIENTO CLINICO Y QUIRURGICO
NEONATAL	Q648	REDUCIBLE EN EL RECIEN NACIDO POR TRATAMIENTO CLINICO Y QUIRURGICO
NEONATAL	Q649	REDUCIBLE EN EL RECIEN NACIDO POR TRATAMIENTO CLINICO Y QUIRURGICO
NEONATAL	Q792	
NEONATAL	Q890	REDUCIBLE EN EL RECIEN NACIDO POR TRATAMIENTO CLINICO Y QUIRURGICO
NEONATAL	Q900	REDUCIBLE EN EL RECIEN NACIDO POR TRATAMIENTO CLINICO Y QUIRURGICO
NEONATAL	Q901	REDUCIBLE EN EL RECIEN NACIDO POR TRATAMIENTO CLINICO Y QUIRURGICO
NEONATAL	Q902	REDUCIBLE EN EL RECIEN NACIDO POR TRATAMIENTO CLINICO Y QUIRURGICO
NEONATAL	Q909	REDUCIBLE EN EL RECIEN NACIDO POR TRATAMIENTO CLINICO Y QUIRURGICO
NEONATAL	Q960	REDUCIBLE EN EL RECIEN NACIDO POR TRATAMIENTO CLINICO Y QUIRURGICO
NEONATAL	Q961	REDUCIBLE EN EL RECIEN NACIDO POR TRATAMIENTO CLINICO Y QUIRURGICO
NEONATAL	Q962	REDUCIBLE EN EL RECIEN NACIDO POR TRATAMIENTO CLINICO Y QUIRURGICO
NEONATAL	Q963	REDUCIBLE EN EL RECIEN NACIDO POR TRATAMIENTO CLINICO Y QUIRURGICO
NEONATAL	Q964	REDUCIBLE EN EL RECIEN NACIDO POR TRATAMIENTO CLINICO Y QUIRURGICO
NEONATAL	Q968	REDUCIBLE EN EL RECIEN NACIDO POR TRATAMIENTO CLINICO Y QUIRURGICO
NEONATAL	Q969	REDUCIBLE EN EL RECIEN NACIDO POR TRATAMIENTO CLINICO Y QUIRURGICO
NEONATAL	B201	REDUCIBLE EN EL EMBARAZO
NEONATAL	B202	REDUCIBLE EN EL EMBARAZO
NEONATAL	B203	REDUCIBLE EN EL EMBARAZO
NEONATAL	B204	REDUCIBLE EN EL EMBARAZO
NEONATAL	B205	REDUCIBLE EN EL EMBARAZO
NEONATAL	B206	REDUCIBLE EN EL EMBARAZO
NEONATAL	B207	REDUCIBLE EN EL EMBARAZO
NEONATAL	B208	REDUCIBLE EN EL EMBARAZO
NEONATAL	B209	REDUCIBLE EN EL EMBARAZO
NEONATAL	B24X	REDUCIBLE EN EL EMBARAZO
NEONATAL	B200	REDUCIBLE EN EL EMBARAZO
NEONATAL	P028	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P029	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P050	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P051	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P052	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P059	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P071	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P073	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P080	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P081	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P082	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P210	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P211	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P219	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P220	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P228	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P229	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P230	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P231	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P232	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P233	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P234	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P235	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P236	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P238	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P239	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P240	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P241	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P242	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P243	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P248	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P249	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P250	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P251	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P252	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P253	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P258	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P360	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P370	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P371	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P372	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P373	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P374	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P375	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P378	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P379	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P523	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P520	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P521	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P522	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P524	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P525	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P526	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P528	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P529	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P550	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P551	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P558	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P559	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P700	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	P701	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Q860	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Q861	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Q862	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Q868	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y444	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y521	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y581	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y66X	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y810	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y811	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y812	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y813	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y818	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y400	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y401	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y402	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y403	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y404	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y405	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y406	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y407	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y408	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	V092	OTRAS REDUCIBLES
NEONATAL	Y409	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y410	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y411	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y412	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y413	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y414	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y415	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y418	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y419	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y420	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y421	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y422	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y423	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y424	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y425	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y426	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y427	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y428	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y429	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y430	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y431	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y432	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y433	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y434	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y435	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y436	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y438	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y439	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y440	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y441	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y442	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y443	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y445	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y446	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y447	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y449	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y450	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y451	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y452	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y453	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y454	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y455	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y458	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y459	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y460	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y461	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y462	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y463	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y464	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y465	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y466	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y467	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y468	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y470	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y471	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y472	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y473	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y474	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y475	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y478	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y479	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y480	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y481	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y482	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y483	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	V093	OTRAS REDUCIBLES
NEONATAL	Y484	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y485	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y490	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y491	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y492	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y493	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y494	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y495	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y496	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y497	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y498	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y499	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y500	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y501	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y502	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y508	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y509	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y510	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y511	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y512	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y513	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y514	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y515	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y516	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y517	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y518	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y519	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y520	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y522	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y523	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y524	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y525	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y526	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y527	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y528	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y529	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y530	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y531	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y532	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y533	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y534	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y535	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y536	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y537	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y538	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y539	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y540	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y541	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y542	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y543	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y544	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y545	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y546	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y547	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y548	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y549	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y550	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y551	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y552	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y553	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y554	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y555	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y556	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y557	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y560	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	V113	OTRAS REDUCIBLES
NEONATAL	Y561	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y562	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y563	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y564	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y565	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y566	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y567	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y568	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y569	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y570	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y571	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y572	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y573	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y574	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y575	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y576	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y577	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y578	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y579	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y580	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y582	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y583	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y584	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y585	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y586	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y588	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y589	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y590	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y591	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y592	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y593	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y598	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y599	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y600	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y601	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y602	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y603	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y604	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y605	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y606	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y607	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y608	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y609	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y610	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y611	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y612	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y613	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y614	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y615	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y616	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y617	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y618	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y619	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y620	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y621	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y622	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y623	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y624	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y625	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y626	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y628	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y629	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y630	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y631	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y632	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	V114	OTRAS REDUCIBLES
NEONATAL	Y633	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y634	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y635	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y636	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y638	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y639	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y640	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y641	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y648	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y649	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y650	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y651	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y652	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y653	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y654	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y655	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y658	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y69X	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y700	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y701	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y702	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y703	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y708	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y710	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y711	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y712	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y713	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y718	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y720	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y721	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y722	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y723	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y728	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y730	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y731	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y732	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y733	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y738	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y740	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y741	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y742	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y743	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y748	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y750	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y751	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y752	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y753	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y758	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y760	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y761	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y762	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y763	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y768	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y770	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y771	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y820	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y821	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y822	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y823	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y828	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y830	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y831	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y832	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y833	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y834	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	V115	OTRAS REDUCIBLES
NEONATAL	Y835	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y836	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y838	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y839	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y840	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y841	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y842	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y843	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y844	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y845	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y846	REDUCIBLE EN EL PERIODO PERINATAL
NEONATAL	Y847	REDUCIBLE EN EL PERIODO PERINATAL
